Particle Count,Wall Clock Time [ms],Wall Clock Time Error [ms]
1500,0.13922036595067622,0.02812676138371311
3500,0.2386634844868735,0.0
7500,0.41766109785202865,0.0
17000,0.8949880668257757,0.0
37000,1.909307875894988,0.0
85000,4.315831344470962,0.02812676138371311
190000,9.526650755767701,0.02812676138371311
420000,21.141607000795545,0.10141248038171807
950000,47.832140015910895,0.2403151546060973
2200000,109.94431185361974,0.534408466290549
5000000,252.14797136038186,0.1756515685427177
